"startdate","enddate","status","ipaddress","progress","duration (in seconds)","finished","recordeddate","responseid","recipientlastname","recipientfirstname","recipientemail","externalreference","locationlatitude","locationlongitude","distributionchannel","userlanguage","q_recaptchascore","q1_2","q1_3","q1_4","q1_5","q1_7","q1_8","tas_1","tas_2","tas_3","tas_4","tas_5","tas_6","tas_7","tas_8","tas_9","tas_10","tas_11","tas_12","tas_13","tas_14","tas_15","tas_16","tas_17","tas_18","tas_19","tas_20","ias_1","ias_2","ias_3","ias_4","ias_5","ias_6","ias_7","ias_8","ias_9","ias_10","ias_11","ias_12","ias_13","ias_14","ias_15","ias_16","ias_17","ias_18","ias_19","ias_20","ias_21","iats_1","iats_2","iats_3","iats_4","iats_5","iats_6","iats_7","iats_8","iats_9","iats_10","iats_11","iats_12","iats_13","iats_14","iats_15","iats_16","iats_17","iats_18","iats_19","iats_20","iats_21","sass_1","sass_2","sass_3","sass_4","sass_5","sass_6","sass_7","sass_8","sass_9","sass_10","sss_8_1","sss_8_2","sss_8_3","sss_8_4","sss_8_5","sss_8_6","sss_8_7","sss_8_8","pcs_1","pcs_2","pcs_3","pcs_4","pcs_5","pcs_6","pcs_7","pcs_8","pcs_9","pcs_10","pcs_11","pcs_12","pcs_13","phq_9_1","phq_9_2","phq_9_3","phq_9_4","phq_9_5","phq_9_6","phq_9_7","phq_9_8","phq_9_9","gad_7_1","gad_7_2","gad_7_3","gad_7_4","gad_7_5","gad_7_6","gad_7_7","stai_1","stai_2","stai_3","stai_4","stai_5","stai_6","stai_7","stai_8","stai_9","stai_10","stai_11","stai_12","stai_13","stai_14","stai_15","stai_16","stai_17","stai_18","stai_19","stai_20","vviq_q_2_1_1","vviq_q_2_1_2","vviq_q_2_1_3","vviq_q_2_1_4","vviq_q2_2_1","vviq_q2_2_2","vviq_q2_2_3","vviq_q2_2_4","vviq_q2_3_1","vviq_q2_3_2","vviq_q2_3_3","vviq_q2_3_4","vviq_q2_4_1","vviq_q2_4_2","vviq_q2_4_3","vviq_q2_4_4","q93","time_used","age","gender","evenodd_score","tas","ias","iats","sass","sss8","pcs","phq9","gad7","stai","vviq","cohort","vviq_k","vviq_q"
"45574.67019675926","45574.67611111111","0.0","78.105.166.103","100.0","511.0","1.0","45574.676122372686","R_2nAfyMfFuF6pIJl",NA,NA,NA,NA,"50.7018","-3.5347","anonymous","EN","1.0","62d5999dd583a0c251b53352","1.0","1.0","1.0","1.0","44",2,3,1,3,2,2,2,3,2,2,3,2,1,1,3,2,4,4,2,3,4,3,2,4,5,5,4,3,4,2,2,4,3,2,3,1,4,2,4,2,2,1,4,1,4,2,2,4,1,1,2,1,3,1,1,2,1,1,1,3,2,2,3,4,3,1,4,3,2,3,1,1,3,3,1,5,1,2,2,4,1,1,1,1,1,2,1,1,3,2,1,1,2,2,1,4,4,2,2,3,1,1,5,5,5,5,1,3,1,3,2,2,3,1,4,3,4,3,3,2,2,4,2,1,3,3,2,2,2,5,5,2,2,3,2,3,3,5,3,2,5,3,3,4,3,NA,511,44,1,-0.69051574565068,47,65,40,25,21,18,20,25,51,53,"control","3","3"
"45574.669120370374","45574.6762962963","0.0","151.229.158.42","100.0","619.0","1.0","45574.6763025","R_2bKndUmZforZhnI",NA,NA,NA,NA,"53.2402","-2.9088","anonymous","EN","1.0","5b5a1351c83b4d0001b05258","1.0","1.0","1.0","2.0","31",2,3,2,2,3,4,3,2,3,2,4,2,2,4,3,4,4,4,3,2,4,2,3,4,5,5,4,3,3,3,3,3,4,4,4,2,4,2,2,2,2,4,2,2,2,2,2,5,1,1,1,4,1,1,1,3,3,2,2,3,2,2,2,3,4,2,5,5,5,2,2,2,5,1,4,4,4,1,1,2,2,1,1,3,2,3,1,4,2,2,2,1,3,2,1,2,3,2,2,3,3,1,3,3,4,4,4,3,3,3,3,2,3,2,4,3,3,3,3,2,4,3,3,2,2,3,2,3,2,5,4,2,5,5,5,5,5,5,4,4,5,4,4,4,5,NA,619,31,2,-0.702778671108085,58,68,46,32,22,27,19,24,55,71,"control","4","4"
"45574.66971064815","45574.67650462963","0.0","149.241.178.67","100.0","587.0","1.0","45574.67651724537","R_2gko46CTn2WzCdL",NA,NA,NA,NA,"53.7933","-3.028","anonymous","EN","1.0","5f69c3f4ab3d0d026b25ae23","1.0","1.0","1.0","2.0","51",2,2,1,2,2,4,1,2,2,1,4,2,2,4,4,4,4,4,2,4,5,4,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,2,4,4,4,5,4,5,4,4,4,3,3,3,3,4,3,4,3,3,3,3,2,3,3,4,3,4,4,5,5,5,5,4,5,3,2,3,2,4,4,2,4,5,4,1,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,5,5,5,5,4,4,4,3,3,1,4,2,4,4,4,4,3,2,4,3,2,4,3,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,NA,587,51,2,-0.924652650951884,53,86,73,43,26,47,31,32,65,65,"control","4","4"
"45574.6690625","45574.6766087963","0.0","86.140.108.16","100.0","652.0","1.0","45574.67662371528","R_8nxtKYBx7YqWTe9",NA,NA,NA,NA,"51.4036","-0.7618","anonymous","EN","1.0","62b47d609bcb5bc0df525f94","1.0","1.0","1.0","2.0","66",2,2,1,2,2,3,1,3,2,2,4,2,2,4,4,5,3,3,4,2,4,4,2,4,4,4,4,5,5,5,5,5,4,4,4,2,5,1,2,3,4,4,4,1,2,1,1,4,1,1,1,1,2,4,1,1,1,1,1,4,1,1,1,3,2,2,2,4,3,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,3,3,3,1,1,3,2,3,2,1,3,2,3,2,2,1,3,3,2,2,2,2,2,2,2,4,4,3,2,2,2,3,4,2,1,2,3,2,3,3,3,NA,652,66,2,-0.959920949567071,53,80,38,29,8,13,10,17,44,43,"control","2","2"
"45574.66952546296","45574.67670138889","0.0","31.104.149.36","100.0","620.0","1.0","45574.67671375","R_8tbSJw6Pa6COPV5",NA,NA,NA,NA,"51.7219","0.4811","anonymous","EN","1.0","5b65b2773662a8000158c788","1.0","1.0","1.0","2.0","29",2,2,1,2,3,2,1,2,2,2,3,2,1,2,3,2,2,4,3,2,4,5,4,4,5,4,4,3,4,4,5,4,3,4,4,4,5,2,4,3,3,2,5,3,4,4,3,4,1,2,2,3,3,2,2,3,2,2,1,5,3,2,1,4,2,3,2,1,4,4,2,2,1,1,1,2,1,1,1,1,2,1,2,2,2,3,1,2,3,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,2,1,4,1,1,3,2,1,2,2,2,2,2,3,2,2,2,2,2,1,3,4,1,2,2,2,1,3,3,2,1,2,2,3,3,3,NA,620,29,2,-0.947378877345876,43,82,58,25,9,27,11,9,39,37,"control","2","1"
"45574.669652777775","45574.676770833335","0.0","188.30.83.76","100.0","614.0","1.0","45574.67678459491","R_2gjexlm7YxEThQL",NA,NA,NA,NA,"51.4866","-3.1549","anonymous","EN","1.0","5ab14bdeb0ca80000197e6b6","1.0","1.0","1.0","2.0","72",3,2,2,2,2,1,2,2,1,3,4,2,1,2,2,5,4,2,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,3,4,2,2,2,3,2,1,3,1,1,1,2,1,1,1,1,1,1,1,3,3,2,1,1,2,4,2,1,2,3,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,3,1,1,1,2,2,2,3,1,3,2,2,2,2,1,1,2,3,1,2,2,2,2,1,3,4,4,4,3,4,1,4,4,3,3,1,3,4,4,1,NA,614,72,2,-0.965642109734141,49,78,35,18,13,15,12,9,38,50,"control","2","2"
"45574.66940972222","45574.676828703705","0.0","90.219.187.36","100.0","641.0","1.0","45574.676844375","R_2UjBMFKdQSvWki5",NA,NA,NA,NA,"50.7527","-4.0135","anonymous","EN","1.0","5e2ea9d8d4416946ac96b85d","1.0","1.0","1.0","1.0","27",4,4,1,4,4,1,1,3,3,2,4,1,2,3,1,5,2,3,4,4,4,5,4,3,4,3,4,3,4,2,3,5,4,3,5,2,4,1,2,3,2,2,4,1,3,2,3,3,1,1,1,2,3,2,1,5,3,2,1,2,3,3,1,1,2,2,1,1,3,3,2,2,5,2,1,4,2,5,1,1,2,3,3,3,4,2,1,2,3,2,2,3,2,1,2,2,4,3,3,1,1,1,4,4,5,3,1,3,1,2,2,2,2,4,4,3,3,4,2,1,3,3,3,2,3,3,1,2,4,3,3,2,2,2,2,3,4,4,3,3,5,2,3,2,1,NA,641,27,1,-0.790663356235827,56,70,48,18,21,32,18,21,53,44,"control","2","2"
"45574.6697337963","45574.676840277774","0.0","5.67.224.152","100.0","614.0","1.0","45574.67685497685","R_2Sc8eNe2cjQRyP9",NA,NA,NA,NA,"50.7018","-3.5347","anonymous","EN","1.0","5e7897841fc50b000c787b94","1.0","1.0","1.0","2.0","26",3,2,2,2,3,2,2,2,3,1,4,2,3,2,1,3,3,4,2,2,4,4,4,5,3,4,4,3,4,3,3,3,3,3,3,2,3,2,3,3,2,2,3,2,4,5,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,2,4,3,4,3,1,2,2,5,2,1,4,3,3,2,2,3,3,3,2,4,4,4,4,3,3,4,4,4,4,3,3,3,1,1,4,5,5,4,3,3,4,3,3,2,2,2,3,3,3,3,3,1,2,3,1,2,3,3,3,3,2,3,3,2,4,2,2,2,2,1,1,1,3,2,2,2,2,"CQGKCGKU",614,26,2,-0.954453701173922,48,68,50,35,20,40,27,28,50,34,"control","2","1"
"45574.67013888889","45574.6769212963","0.0","109.158.126.118","100.0","585.0","1.0","45574.67692866898","R_8Fu37MKARRWMTSV",NA,NA,NA,NA,"57.1386","-2.1761","anonymous","EN","1.0","5f688f49cd4c0e4e0a84d9be","1.0","1.0","1.0","2.0","42",2,3,1,3,2,3,2,2,1,2,3,2,1,3,3,2,4,3,3,2,4,4,4,4,5,4,4,3,4,4,5,4,3,3,3,3,3,2,3,3,3,1,4,2,3,3,3,4,1,2,2,4,3,2,2,3,2,2,1,4,3,3,2,5,3,4,3,3,5,4,4,3,2,1,1,3,2,1,2,2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,1,1,1,3,3,1,1,1,1,3,2,2,3,2,4,4,3,3,3,1,2,4,2,2,3,2,2,3,1,5,5,4,4,5,5,4,4,5,3,4,4,4,4,4,4,NA,585,42,2,-0.965747110962594,47,75,54,36,14,19,13,11,51,68,"control","4","4"
"45574.66877314815","45574.67697916667","0.0","92.40.182.196","100.0","708.0","1.0","45574.67698798611","R_2Pcq4aH373yj4hy",NA,NA,NA,NA,"53.4113","-2.9759","anonymous","EN","1.0","648a30a2847ab1c5fa5785f8","1.0","1.0","1.0","2.0","60",1,1,1,1,2,1,1,3,1,1,5,1,1,1,3,5,1,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,2,1,1,4,1,1,1,3,1,1,1,1,2,1,1,3,1,1,1,4,3,2,2,1,4,3,3,1,3,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,708,60,2,-0.978016689244605,40,105,30,24,11,18,9,7,26,80,"control","4","4"
"45574.669016203705","45574.67710648148","0.0","149.107.1.216","100.0","698.0","1.0","45574.67711241898","R_2dRX85uZ7sMgKFZ",NA,NA,NA,NA,"50.8675","-2.1714","anonymous","EN","1.0","66a191ba343b3affee39dc90","1.0","1.0","1.0","1.0","40",3,4,1,2,2,2,3,1,4,2,4,1,1,1,2,4,2,4,4,2,4,4,5,5,5,5,5,4,4,4,4,5,4,4,5,5,5,2,5,5,4,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,3,5,5,3,2,4,4,3,1,2,2,1,1,2,4,3,1,3,3,1,1,1,1,1,1,2,2,2,2,1,4,2,2,2,2,2,2,2,1,1,3,3,3,4,4,4,4,2,3,3,2,1,4,4,2,2,3,2,2,2,2,1,3,3,3,4,3,5,5,4,4,5,5,5,5,4,3,4,4,5,5,5,5,"CQGKCGKU",698,40,1,-0.978164535239517,49,93,26,32,17,22,16,25,51,73,"control","4","4"
"45574.66983796296","45574.677152777775","0.0","86.150.231.50","100.0","631.0","1.0","45574.67715765046","R_8QGvXBNIlCnw8Hk",NA,NA,NA,NA,"52.1891","-2.2229","anonymous","EN","1.0","5c6ad3a0d97f440001bdde7b","1.0","1.0","1.0","2.0","57",1,2,2,2,2,2,2,2,2,2,4,1,2,2,4,4,2,4,2,2,4,4,4,4,4,4,4,3,2,4,4,4,2,2,4,2,4,4,4,2,4,1,2,1,2,1,1,4,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,4,4,4,2,4,4,4,1,2,1,1,1,2,2,2,1,3,3,2,2,2,2,3,2,3,3,3,3,2,3,1,1,3,2,2,1,1,1,1,1,1,1,3,1,3,1,2,1,3,1,1,2,2,1,2,1,1,1,1,3,1,2,2,2,2,2,3,4,2,4,4,4,3,4,3,2,3,3,3,2,3,3,"5c6ad3a0d97f440001bdde7b",631,57,2,-0.802336401941641,46,73,28,30,13,33,13,11,33,50,"control","2","2"
"45574.669756944444","45574.67716435185","0.0","92.24.123.103","100.0","639.0","1.0","45574.677176377314","R_8Jf54o6MfmDNzFL",NA,NA,NA,NA,"53.7601","-1.8021","anonymous","EN","1.0","666aee590ad93e0d709d8a72","1.0","1.0","1.0","2.0","18",2,2,3,1,2,2,2,3,2,2,3,2,2,2,2,4,1,3,4,2,4,3,4,4,3,3,3,2,4,4,4,3,4,4,2,2,2,2,2,3,4,3,2,2,3,2,2,3,2,2,1,2,1,2,2,4,3,3,2,2,2,2,4,5,3,4,5,4,5,4,1,2,2,1,2,4,3,3,1,1,2,3,4,2,1,2,3,4,2,4,4,3,5,2,3,2,3,3,1,1,1,1,4,4,4,4,4,4,4,1,3,2,3,1,2,2,3,3,1,1,1,2,3,3,2,3,3,1,3,3,3,2,3,4,4,2,2,5,5,5,3,2,5,3,3,NA,639,18,2,-0.965233339823152,46,66,47,37,17,39,17,28,43,54,"control","3","3"
"45574.66916666667","45574.6772337963","0.0","90.218.106.254","100.0","696.0","1.0","45574.67724055555","R_2neCMj2cyI3KyGt",NA,NA,NA,NA,"55.9933","-3.7613","anonymous","EN","0.8999999761581421","660daa42efe0cb4e88c707c3","1.0","1.0","1.0","2.0","43",1,1,1,2,3,3,4,4,3,2,5,4,1,2,3,1,1,5,1,2,3,4,3,3,4,4,4,4,4,4,5,3,4,4,4,3,4,3,5,4,4,5,4,3,4,2,1,4,1,1,2,5,1,1,1,1,4,3,2,4,3,4,1,4,3,4,5,1,5,4,4,1,5,2,3,5,4,3,4,5,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,4,4,3,3,2,1,3,3,5,5,4,3,1,1,3,3,3,1,2,3,2,2,2,1,2,2,3,1,1,4,4,2,3,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,NA,696,43,2,-0.901353145074605,49,80,56,32,31,15,26,24,45,77,"control","4","4"
"45574.670069444444","45574.67724537037","0.0","77.97.61.74","100.0","619.0","1.0","45574.677255092596","R_2Oc8SXMzuJHEIst",NA,NA,NA,NA,"51.4895","-2.509","anonymous","EN","1.0","60fe888379a6bd46ef417f07","1.0","1.0","1.0","2.0","23",3,2,2,2,2,3,2,2,2,1,4,2,2,1,3,2,3,4,2,2,5,5,5,5,2,5,5,5,4,4,5,4,4,4,5,4,5,5,4,4,4,1,4,1,4,4,1,4,1,1,1,4,2,1,1,1,3,4,2,1,1,1,1,4,4,4,5,4,5,5,4,2,3,1,2,4,3,5,4,2,3,2,3,3,3,4,2,3,3,3,5,3,3,2,1,2,2,2,1,1,1,1,1,1,1,3,3,3,3,2,2,3,2,2,3,3,2,3,2,2,2,3,3,1,2,2,2,2,1,4,4,4,4,5,5,5,5,4,4,4,4,5,5,5,4,"CQGKCGKU",619,23,2,-0.990244148295428,46,93,43,38,24,40,13,15,44,71,"control","4","4"
"45574.669016203705","45574.67724537037","0.0","81.141.121.246","100.0","711.0","1.0","45574.677258414355","R_814TEXZ9IWuXtXc",NA,NA,NA,NA,"55.0167","-6.6667","anonymous","EN","1.0","5db48848cbe43e000c3c6c2d","1.0","1.0","1.0","2.0","46",2,1,1,2,3,2,1,4,2,3,4,1,1,3,2,2,2,4,3,4,5,4,5,5,4,3,4,5,5,4,5,4,4,4,5,4,5,3,5,5,4,2,3,2,4,3,2,4,2,3,3,2,2,2,2,3,3,2,2,3,3,3,1,3,2,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,4,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,3,4,5,3,3,4,4,5,4,4,5,5,4,4,5,5,NA,711,46,2,-0.958437483163425,47,92,55,18,8,15,9,9,29,67,"control","4","4"
"45574.670324074075","45574.67728009259","0.0","86.151.210.114","100.0","600.0","1.0","45574.67728978009","R_8n2XkorNomUj0br",NA,NA,NA,NA,"54.8609","-6.2819","anonymous","EN","1.0","5b3d5951e244400001a21794","1.0","1.0","1.0","2.0","56",4,4,4,4,2,4,4,4,4,2,2,3,4,2,2,4,2,5,2,4,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4,4,2,4,3,3,5,2,4,2,4,4,4,1,2,3,4,1,4,2,2,4,4,1,4,2,2,5,1,3,5,5,5,5,4,2,1,2,5,4,5,5,5,3,2,4,4,5,5,5,5,5,5,5,5,5,5,5,2,2,3,4,4,2,3,2,3,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,3,3,4,1,3,4,3,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,600,56,2,-0.934293017274316,66,91,61,36,31,63,25,28,67,80,"control","4","4"
"45574.66957175926","45574.67732638889","0.0","31.94.9.23","100.0","670.0","1.0","45574.67733304398","R_8XndUveMPSomAkB",NA,NA,NA,NA,"52.5297","-1.8543","anonymous","EN","1.0","5983095e9bf4fe0001071115","1.0","1.0","1.0","2.0","54",2,2,4,2,2,2,2,3,3,2,4,2,2,1,3,4,2,4,2,1,4,2,4,2,2,4,4,2,2,2,4,4,4,4,4,2,5,1,4,3,3,2,2,2,4,2,2,4,2,2,2,4,3,2,2,4,3,3,2,4,2,3,4,2,3,2,2,5,2,2,2,1,4,2,2,3,1,4,1,4,3,1,1,2,2,3,1,3,4,2,2,1,1,1,1,4,3,3,1,2,3,1,3,1,1,3,3,1,1,2,2,3,1,1,2,1,2,2,2,2,2,2,3,1,2,2,1,2,1,5,5,3,4,4,4,4,4,3,2,2,4,5,5,5,4,"5983095e9bf4fe0001071115",670,54,2,-0.477377955200256,49,66,56,25,21,26,19,13,36,63,"control","3","4"
"45574.66872685185","45574.67736111111","0.0","86.17.188.245","100.0","745.0","1.0","45574.677374467596","R_2U5ehUuANJKBKiB",NA,NA,NA,NA,"54.5245","-1.551","anonymous","EN","1.0","66b485452daa29e0a1f1c753","1.0","1.0","1.0","2.0","35",2,3,1,2,3,3,2,2,4,2,3,2,2,3,4,2,2,3,2,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,4,4,4,1,5,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,1,4,1,4,1,4,4,3,4,3,3,3,1,2,1,1,1,3,2,1,4,2,2,2,2,2,2,2,1,4,3,3,3,2,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,1,2,3,3,2,1,2,3,2,2,2,1,1,3,3,2,2,2,1,2,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,NA,745,35,2,-0.939643047629025,50,81,68,28,15,30,16,19,41,46,"control","2","2"
"45574.66978009259","45574.67743055556","0.0","78.149.167.115","100.0","660.0","1.0","45574.677438148145","R_2Il6vYOT0FmO5yh",NA,NA,NA,NA,"53.5621","-0.0808","anonymous","EN","1.0","6673375ade20d78f760742dd","1.0","1.0","1.0","2.0","30",5,5,2,4,2,4,4,3,4,2,2,3,3,4,2,4,4,4,2,3,3,5,4,4,4,4,3,2,4,3,5,4,4,3,4,2,3,3,3,2,2,4,5,3,4,3,3,4,2,3,2,4,4,3,2,4,4,3,4,5,4,4,2,4,4,5,2,5,5,5,4,1,1,1,2,4,3,2,2,3,3,1,1,2,2,3,3,4,4,4,4,3,4,2,4,3,4,4,4,4,1,1,3,5,5,5,5,3,4,3,3,1,3,1,3,4,3,4,3,2,4,3,2,3,3,4,3,3,2,4,3,4,5,4,3,3,4,4,5,5,5,5,4,5,4,"CQGKCGKU",660,30,2,-0.94467629799573,66,71,74,37,18,38,27,30,57,67,"control","4","4"
"45574.669375","45574.67744212963","0.0","90.196.135.21","100.0","697.0","1.0","45574.67746450232","R_86aQNZaXEOaouoF",NA,NA,NA,NA,"53.3785","-1.0684","anonymous","EN","1.0","6659f6d44d033081c991c539","1.0","1.0","1.0","2.0","40",4,4,3,4,3,4,4,2,3,2,2,2,4,2,3,1,5,5,3,4,4,1,4,2,4,4,3,4,4,2,5,5,4,3,3,4,4,2,4,2,2,2,4,1,4,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,5,3,4,4,5,5,2,4,3,2,1,1,5,4,4,4,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,4,4,4,1,2,1,1,3,3,3,4,4,4,1,3,3,2,4,2,4,3,2,3,3,1,3,4,3,2,3,2,2,3,1,5,4,4,4,4,4,2,2,5,4,5,5,4,4,4,3,NA,697,40,2,-0.907901901672887,64,70,33,36,24,14,23,22,53,63,"control","3","4"
"45574.67061342593","45574.677453703705","0.0","86.14.30.201","100.0","590.0","1.0","45574.677468622685","R_2SVFjN7pzlaYMyR",NA,NA,NA,NA,"52.4918","-1.8598","anonymous","EN","1.0","66d890366a2497885067a8f8","1.0","1.0","1.0","1.0","33",3,4,4,4,2,4,4,5,4,2,2,2,4,4,4,1,5,4,2,4,4,4,4,4,5,4,4,4,2,4,4,2,2,4,4,2,4,2,2,4,4,2,2,2,3,2,2,4,2,2,2,2,4,2,2,2,2,2,2,4,2,2,4,2,3,4,2,3,2,4,4,4,3,1,3,4,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,3,3,1,2,3,1,1,3,3,4,4,1,3,1,2,2,2,3,2,4,3,2,3,3,1,4,4,3,2,3,2,2,3,2,4,4,3,3,4,4,3,2,3,2,4,4,4,4,5,3,NA,590,33,1,-0.945941019049987,68,73,49,32,18,14,18,19,52,56,"control","3","3"
"45574.668807870374","45574.67753472222","0.0","92.40.180.244","100.0","753.0","1.0","45574.677539502314","R_2GDqAdcQkjZ7NRn",NA,NA,NA,NA,"53.5652","-2.3765","anonymous","EN","1.0","5734b743d0f8fe10e4e4415d","1.0","1.0","1.0","2.0","32",4,4,2,4,1,3,4,1,4,2,5,2,4,2,3,1,4,5,1,3,4,5,3,4,2,3,3,2,4,4,3,4,4,4,4,2,4,3,4,3,3,5,5,3,4,5,3,4,4,1,1,3,1,1,1,3,3,1,1,1,1,1,1,4,4,2,5,3,3,3,2,2,1,4,1,4,1,4,3,5,3,2,2,3,3,2,2,3,4,4,3,2,2,3,4,4,4,4,1,2,1,1,5,5,5,4,4,3,5,3,4,2,4,2,4,3,3,4,3,1,3,3,2,2,3,4,3,3,3,3,3,2,3,2,4,3,3,3,2,3,3,3,2,2,3,NA,753,32,2,-0.292103638390165,59,72,52,29,23,35,24,31,59,44,"control","2","2"
"45574.66967592593","45574.67763888889","0.0","94.0.43.174","100.0","687.0","1.0","45574.67764840278","R_2fWdg7ej511EjIX",NA,NA,NA,NA,"50.8058","-0.3898","anonymous","EN","1.0","5f3adfbf2e598b7a0b73c45e","1.0","1.0","1.0","2.0","31",4,4,2,4,1,4,2,2,4,2,2,2,4,2,1,1,4,2,1,4,5,4,5,2,4,5,4,4,4,4,2,4,4,4,4,5,4,5,4,5,5,2,4,2,2,2,2,4,1,1,2,2,1,2,2,4,2,2,4,4,4,2,4,5,5,5,5,5,4,5,4,4,1,3,1,4,1,1,4,4,4,2,2,4,3,4,4,5,5,5,5,5,4,4,4,4,4,4,1,4,2,1,4,3,3,1,1,3,1,2,2,3,1,1,3,2,1,2,2,2,2,2,4,1,1,3,3,2,2,4,4,3,5,4,4,4,4,5,4,4,5,4,4,5,4,NA,687,31,2,-0.910801200164284,52,87,51,46,19,52,28,16,41,67,"control","4","4"
"45574.66952546296","45574.677708333336","0.0","92.40.63.67","100.0","706.0","1.0","45574.67771478009","R_2pHk9qhYwR2t9QZ",NA,NA,NA,NA,"52.9538","-1.1571","anonymous","EN","1.0","589c431f0da7f10001de7407","1.0","1.0","1.0","2.0","58",1,1,3,2,1,1,1,1,1,1,5,1,1,1,4,5,4,3,2,1,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,3,5,3,5,4,5,1,2,1,1,2,1,2,1,1,1,2,1,2,1,1,1,5,1,4,1,1,1,1,3,2,1,2,5,3,1,1,3,2,2,2,1,2,2,2,3,2,3,3,2,4,2,5,4,4,4,4,2,2,2,2,2,2,2,1,1,1,3,1,1,1,1,4,1,3,2,2,1,2,3,3,3,1,3,1,2,3,3,2,3,1,1,2,1,5,5,5,5,4,4,4,5,3,3,2,3,5,5,5,4,"589c431f0da7f10001de7407",706,58,2,-0.920691759934952,40,97,33,20,16,42,15,12,42,67,"control","4","4"
"45574.66935185185","45574.677766203706","0.0","92.8.209.115","100.0","726.0","1.0","45574.677774965276","R_82yEkyc16Ozd83b",NA,NA,NA,NA,"51.4535","-2.5917","anonymous","EN","0.8999999761581421","6413599b9578c7f923d4b2c2","1.0","1.0","1.0","1.0","35",3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3,4,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,2,3,1,1,3,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,4,2,1,1,1,1,1,2,3,1,2,1,1,2,1,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,NA,726,35,1,-0.98823540931888,59,78,66,23,8,16,11,7,34,52,"control","3","2"
"45574.67037037037","45574.677824074075","0.0","81.102.148.70","100.0","643.0","1.0","45574.677829444445","R_2JlKXw9DXsODIdF",NA,NA,NA,NA,"51.5927","-2.9637","anonymous","EN","1.0","5f7760d025023628ce3f4d05","1.0","1.0","1.0","2.0","51",4,4,3,4,1,4,3,2,4,4,2,3,3,4,1,4,5,3,4,3,5,3,2,2,5,5,3,5,5,4,5,4,4,4,3,3,3,5,1,4,4,1,1,1,1,3,2,3,1,1,1,3,1,1,1,4,1,4,4,4,1,1,1,5,4,4,5,5,5,3,2,1,4,5,5,5,3,4,2,2,3,2,4,3,2,3,2,4,3,2,3,4,4,2,2,2,4,3,2,4,1,2,5,3,3,3,1,5,3,3,3,1,3,2,4,4,2,2,3,2,4,4,3,2,4,2,3,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,643,51,2,-0.898582760962501,65,79,40,35,30,39,22,23,57,80,"control","4","4"
